,Supplier_ID,sum,count,num_manual_edit,cause,clusters,label
2381,15585,6.123150488,3.465735903,0,No issue with the invoice,1,Cluster 2
2382,15587,6.818574277,2.302585093,0,No issue with the invoice,0,Cluster 1
2383,15589,6.172806458,3.401197382,0,No issue with the invoice,1,Cluster 2
2384,15592,5.965069236,3.218875825,0,No issue with the invoice,1,Cluster 2
2385,15593,5.302309388,1.791759469,0,No issue with the invoice,0,Cluster 1
2386,15594,7.480304215,4.644390899,0,No issue with the invoice,2,Cluster 3
2387,15596,7.249634301,4.356708827,0,No issue with the invoice,1,Cluster 2
2388,15597,5.785577492,3.135494216,0,No issue with the invoice,0,Cluster 1
2389,15598,5.487614537,2.708050201,0,No issue with the invoice,0,Cluster 1
2390,15599,6.636917213,3.970291914,0,No issue with the invoice,1,Cluster 2
2391,15601,8.821372434,6.018593214,0,No issue with the invoice,2,Cluster 3
2392,15602,7.169249935,3.871201011,0,No issue with the invoice,1,Cluster 2
2393,15603,3.901568548,1.098612289,0,No issue with the invoice,0,Cluster 1
2394,15604,5.381692975,2.890371758,0,No issue with the invoice,0,Cluster 1
2395,15605,7.089434963,4.219507705,0,No issue with the invoice,1,Cluster 2
2396,15606,7.979736077,4.356708827,0,No issue with the invoice,2,Cluster 3
2397,15607,4.661172376,2.63905733,0,No issue with the invoice,0,Cluster 1
2398,15608,6.998217362,4.110873864,0,No issue with the invoice,1,Cluster 2
2399,15609,5.702047637,2.833213344,0,No issue with the invoice,0,Cluster 1
2400,15610,4.731450352,1.945910149,0,No issue with the invoice,0,Cluster 1
2401,15611,7.37302899,3.784189634,0,No issue with the invoice,1,Cluster 2
2402,15612,5.278879673,1.945910149,0,No issue with the invoice,0,Cluster 1
2403,15615,9.249632236,6.049733455,0,No issue with the invoice,2,Cluster 3
2404,15618,6.656534989,3.828641396,0,No issue with the invoice,1,Cluster 2
2405,15619,5.82126917,1.386294361,0,No issue with the invoice,0,Cluster 1
2406,15620,7.348703354,4.615120517,0,No issue with the invoice,2,Cluster 3
2407,15621,7.165516659,2.833213344,0,No issue with the invoice,1,Cluster 2
2408,15622,8.218938088,5.225746674,0,No issue with the invoice,2,Cluster 3
2409,15623,5.71052635,2.995732274,0,No issue with the invoice,0,Cluster 1
2410,15624,6.378646872,3.555348061,0,No issue with the invoice,1,Cluster 2
2411,15625,7.336455027,4.17438727,0,No issue with the invoice,1,Cluster 2
2412,15626,6.517375808,3.912023005,0,No issue with the invoice,1,Cluster 2
2413,15628,7.962499271,5.049856007,0,No issue with the invoice,2,Cluster 3
2414,15630,7.079479212,4.110873864,0,No issue with the invoice,1,Cluster 2
2415,15632,8.097520634,5.123963979,0,No issue with the invoice,2,Cluster 3
2416,15634,5.499419787,2.772588722,0,No issue with the invoice,0,Cluster 1
2417,15636,6.587219382,3.258096538,0,No issue with the invoice,1,Cluster 2
2418,15637,5.413251905,2.772588722,0,No issue with the invoice,0,Cluster 1
2419,15639,6.055190238,3.258096538,0,No issue with the invoice,1,Cluster 2
2420,15640,9.434815836,6.184148891,0,No issue with the invoice,2,Cluster 3
2421,15641,7.543379273,4.787491743,0,No issue with the invoice,2,Cluster 3
2422,15643,6.499787041,3.526360525,0,No issue with the invoice,1,Cluster 2
2423,15644,6.701960366,5.476463552,0,No issue with the invoice,2,Cluster 3
2424,15645,6.418381249,3.970291914,0,No issue with the invoice,1,Cluster 2
2425,15646,6.106220784,3.583518938,0,No issue with the invoice,1,Cluster 2
2426,15648,6.489736705,3.258096538,0,No issue with the invoice,1,Cluster 2
2427,15649,6.705639095,1.098612289,0,No issue with the invoice,0,Cluster 1
2428,15651,6.472809866,3.496507561,0,No issue with the invoice,1,Cluster 2
2429,15652,5.825232851,3.091042453,0,No issue with the invoice,0,Cluster 1
2430,15653,6.778147607,1.945910149,0,No issue with the invoice,0,Cluster 1
2431,15654,6.828203284,3.091042453,0,No issue with the invoice,1,Cluster 2
2432,15655,6.330914489,3.555348061,0,No issue with the invoice,1,Cluster 2
2433,15656,6.619406318,3.871201011,0,No issue with the invoice,1,Cluster 2
2434,15657,3.433987204,0.693147181,0,No issue with the invoice,0,Cluster 1
2435,15658,6.932545448,3.891820298,0,No issue with the invoice,1,Cluster 2
2436,15659,5.728312472,2.48490665,0,No issue with the invoice,0,Cluster 1
2437,15660,7.378920733,4.510859507,0,No issue with the invoice,1,Cluster 2
2438,15661,5.739149618,1.791759469,0,No issue with the invoice,0,Cluster 1
2439,15663,4.93548062,2.302585093,0,No issue with the invoice,0,Cluster 1
2440,15664,5.959535187,2.890371758,0,No issue with the invoice,0,Cluster 1
2441,15665,7.715573993,4.762173935,0,No issue with the invoice,2,Cluster 3
2442,15667,5.711486059,2.63905733,0,No issue with the invoice,0,Cluster 1
2443,15668,4.347952654,0.693147181,0,No issue with the invoice,0,Cluster 1
2444,15669,6.529915065,3.526360525,0,No issue with the invoice,1,Cluster 2
2445,15670,5.159342614,2.564949357,0,No issue with the invoice,0,Cluster 1
2446,15671,7.885378147,4.369447852,0,No issue with the invoice,2,Cluster 3
2447,15673,7.966246716,5.049856007,0,No issue with the invoice,2,Cluster 3
2448,15674,7.802863232,4.744932128,0,No issue with the invoice,2,Cluster 3
2449,15675,5.782870881,3.091042453,0,No issue with the invoice,0,Cluster 1
2450,15676,8.142284446,5.313205979,0,No issue with the invoice,2,Cluster 3
2451,15677,6.489554414,3.526360525,0,No issue with the invoice,1,Cluster 2
2452,15678,5.868449096,2.564949357,0,No issue with the invoice,0,Cluster 1
2453,15679,6.662212733,4.709530201,0,No issue with the invoice,1,Cluster 2
2454,15680,7.196446842,4.369447852,0,No issue with the invoice,1,Cluster 2
2455,15681,7.263441735,3.988984047,0,No issue with the invoice,1,Cluster 2
2456,15683,5.271716685,2.397895273,0,No issue with the invoice,0,Cluster 1
2457,15687,8.004398965,5.117993812,0,No issue with the invoice,2,Cluster 3
2458,15689,5.541655625,2.302585093,0,No issue with the invoice,0,Cluster 1
2459,15690,5.483800587,2.995732274,0,No issue with the invoice,0,Cluster 1
2460,15691,4.925803359,1.098612289,0,No issue with the invoice,0,Cluster 1
2461,15692,5.257703684,2.564949357,0,No issue with the invoice,0,Cluster 1
2462,15694,8.776537516,4.369447852,0,No issue with the invoice,2,Cluster 3
2463,15695,6.018544552,3.135494216,0,No issue with the invoice,1,Cluster 2
2464,15696,7.914785762,5.147494477,0,No issue with the invoice,2,Cluster 3
2465,15699,5.738666877,2.944438979,0,No issue with the invoice,0,Cluster 1
2466,15700,6.547760545,4.465908119,0,No issue with the invoice,1,Cluster 2
2467,15701,7.341574581,5.472270674,0,No issue with the invoice,2,Cluster 3
2468,15703,5.358941988,1.791759469,0,No issue with the invoice,0,Cluster 1
2469,15704,7.738322531,4.770684624,0,No issue with the invoice,2,Cluster 3
2470,15705,4.970507503,1.945910149,0,No issue with the invoice,0,Cluster 1
2471,15706,6.967494803,4.025351691,0,No issue with the invoice,1,Cluster 2
2472,15707,6.852855489,5.370638028,0,No issue with the invoice,2,Cluster 3
2473,15708,8.121254562,5.666426688,0,No issue with the invoice,2,Cluster 3
2474,15709,4.899703733,1.945910149,0,No issue with the invoice,0,Cluster 1
2475,15712,6.978549194,3.988984047,0,No issue with the invoice,1,Cluster 2
2476,15713,5.879694646,2.995732274,0,No issue with the invoice,0,Cluster 1
2477,15714,5.804773458,3.583518938,0,No issue with the invoice,1,Cluster 2
2478,15716,7.020914307,4.779123493,0,No issue with the invoice,1,Cluster 2
2479,15717,5.019264621,2.079441542,0,No issue with the invoice,0,Cluster 1
2480,15719,8.52647201,6.843749949,1,"Unknown ""Country"" due to ""Supplier not provided""",2,Cluster 3
2481,15720,6.396479554,4.859812404,0,No issue with the invoice,1,Cluster 2
2482,15721,6.230638915,4.521788577,0,No issue with the invoice,1,Cluster 2
2483,15722,7.706864794,4.248495242,0,No issue with the invoice,2,Cluster 3
2484,15723,5.31861007,3.737669618,0,No issue with the invoice,1,Cluster 2
2485,15724,5.390212631,2.48490665,0,No issue with the invoice,0,Cluster 1
2486,15725,6.031286041,3.496507561,0,No issue with the invoice,1,Cluster 2
2487,15727,8.552552613,5.713732806,0,No issue with the invoice,2,Cluster 3
2488,15729,4.454347296,1.791759469,0,No issue with the invoice,0,Cluster 1
2489,15730,7.022761128,4.262679877,0,No issue with the invoice,1,Cluster 2
2490,15732,5.687382053,2.708050201,0,No issue with the invoice,0,Cluster 1
2491,15733,5.095589,2.397895273,0,No issue with the invoice,0,Cluster 1
2492,15734,7.200760657,3.295836866,0,No issue with the invoice,1,Cluster 2
2493,15737,7.095163875,4.290459441,0,No issue with the invoice,1,Cluster 2
2494,15738,8.479163129,5.159055299,0,No issue with the invoice,2,Cluster 3
2495,15739,6.109514214,2.197224577,0,No issue with the invoice,0,Cluster 1
2496,15740,5.04908648,2.302585093,0,No issue with the invoice,0,Cluster 1
2497,15743,6.666269533,4.48863637,0,No issue with the invoice,1,Cluster 2
2498,15744,3.577947893,1.386294361,0,No issue with the invoice,0,Cluster 1
2499,15745,6.99904831,4.143134726,0,No issue with the invoice,1,Cluster 2
2500,15746,5.287660786,3.36729583,0,No issue with the invoice,0,Cluster 1
2501,15747,6.882478496,4.543294782,0,No issue with the invoice,1,Cluster 2
2502,15748,5.012699828,3.091042453,0,No issue with the invoice,0,Cluster 1
2503,15749,10.70403741,2.397895273,0,No issue with the invoice,2,Cluster 3
2504,15750,7.810547312,5.683579767,0,No issue with the invoice,2,Cluster 3
2505,15752,7.877920371,6.021023349,0,No issue with the invoice,2,Cluster 3
2506,15753,4.384523515,0.693147181,0,No issue with the invoice,0,Cluster 1
2507,15754,6.13029127,3.36729583,0,No issue with the invoice,1,Cluster 2
2508,15755,7.768639004,4.955827058,0,No issue with the invoice,2,Cluster 3
2509,15756,6.28032093,5.262690189,0,No issue with the invoice,1,Cluster 2
2510,15757,6.572869783,3.828641396,0,No issue with the invoice,1,Cluster 2
2511,15758,5.329089025,2.302585093,0,No issue with the invoice,0,Cluster 1
2512,15759,5.537491735,2.079441542,0,No issue with the invoice,0,Cluster 1
2513,15762,6.371184405,3.63758616,0,No issue with the invoice,1,Cluster 2
2514,15763,6.992022895,4.127134385,0,No issue with the invoice,1,Cluster 2
2515,15764,8.095894389,5.198497031,0,No issue with the invoice,2,Cluster 3
2516,15766,5.755932069,2.48490665,0,No issue with the invoice,0,Cluster 1
2517,15768,6.434273608,3.33220451,0,No issue with the invoice,1,Cluster 2
2518,15769,10.93762745,4.875197323,0,No issue with the invoice,2,Cluster 3
2519,15773,6.456267175,2.397895273,0,No issue with the invoice,0,Cluster 1
2520,15774,5.605066502,3.258096538,0,No issue with the invoice,0,Cluster 1
2521,15775,4.662495253,2.079441542,0,No issue with the invoice,0,Cluster 1
2522,15776,5.491496433,2.944438979,0,No issue with the invoice,0,Cluster 1
2523,15777,6.954743821,3.091042453,0,No issue with the invoice,1,Cluster 2
2524,15780,6.166005917,3.401197382,0,No issue with the invoice,1,Cluster 2
2525,15781,5.847767372,3.044522438,0,No issue with the invoice,0,Cluster 1
2526,15782,7.869302319,3.784189634,0,No issue with the invoice,1,Cluster 2
2527,15783,5.510602175,2.708050201,0,No issue with the invoice,0,Cluster 1
2528,15785,7.753610671,4.430816799,0,No issue with the invoice,2,Cluster 3
2529,15786,8.503743144,5.590986981,0,No issue with the invoice,2,Cluster 3
2530,15787,6.855461484,5.332718793,0,No issue with the invoice,2,Cluster 3
2531,15789,5.864483085,3.258096538,0,No issue with the invoice,1,Cluster 2
2532,15790,5.402001478,3.583518938,0,No issue with the invoice,0,Cluster 1
2533,15791,7.386278761,4.33073334,0,No issue with the invoice,1,Cluster 2
2534,15793,6.873795105,2.564949357,0,No issue with the invoice,1,Cluster 2
2535,15795,6.415113326,3.761200116,0,No issue with the invoice,1,Cluster 2
2536,15796,7.905648117,4.8978398,0,No issue with the invoice,2,Cluster 3
2537,15797,7.70002355,2.197224577,0,No issue with the invoice,1,Cluster 2
2538,15799,6.785745825,4.59511985,0,No issue with the invoice,1,Cluster 2
2539,15800,6.551194614,4.787491743,0,No issue with the invoice,1,Cluster 2
2540,15801,6.970683129,4.17438727,0,No issue with the invoice,1,Cluster 2
2541,15802,6.114610952,0.693147181,0,No issue with the invoice,0,Cluster 1
2542,15803,6.032654474,2.197224577,0,No issue with the invoice,0,Cluster 1
2543,15804,8.344597782,5.575949103,0,No issue with the invoice,2,Cluster 3
2544,15805,8.617849058,5.710427017,0,No issue with the invoice,2,Cluster 3
2545,15806,6.666422298,3.465735903,0,No issue with the invoice,1,Cluster 2
2546,15807,6.80782444,3.891820298,0,No issue with the invoice,1,Cluster 2
2547,15808,8.225762769,5.342334252,0,No issue with the invoice,2,Cluster 3
2548,15809,6.247597901,3.583518938,0,No issue with the invoice,1,Cluster 2
2549,15810,7.239200616,4.49980967,0,No issue with the invoice,1,Cluster 2
2550,15811,7.705091289,4.8978398,0,No issue with the invoice,2,Cluster 3
2551,15812,7.496730127,3.737669618,0,No issue with the invoice,1,Cluster 2
2552,15813,7.173889352,3.713572067,0,No issue with the invoice,1,Cluster 2
2553,15814,7.573700827,4.290459441,0,No issue with the invoice,1,Cluster 2
2554,15815,7.650454238,3.912023005,0,No issue with the invoice,1,Cluster 2
2555,15819,7.552998153,4.820281566,0,No issue with the invoice,2,Cluster 3
2556,15820,5.337441921,2.890371758,0,No issue with the invoice,0,Cluster 1
2557,15821,6.349069059,4.143134726,0,No issue with the invoice,1,Cluster 2
2558,15822,6.787247284,3.526360525,0,No issue with the invoice,1,Cluster 2
2559,15823,2.772588722,0.693147181,0,No issue with the invoice,0,Cluster 1
2560,15825,6.280283473,3.044522438,0,No issue with the invoice,1,Cluster 2
2561,15826,7.411743581,4.234106505,0,No issue with the invoice,1,Cluster 2
2562,15827,7.515938077,4.753590191,0,No issue with the invoice,2,Cluster 3
2563,15829,6.456989412,3.951243719,0,No issue with the invoice,1,Cluster 2
2564,15830,6.357842267,3.688879454,0,No issue with the invoice,1,Cluster 2
2565,15831,6.68805579,4.234106505,0,No issue with the invoice,1,Cluster 2
2566,15832,6.730767472,4.007333185,0,No issue with the invoice,1,Cluster 2
2567,15834,7.711884644,5.613128106,0,No issue with the invoice,2,Cluster 3
2568,15835,6.861805577,3.931825633,0,No issue with the invoice,1,Cluster 2
2569,15836,4.929931257,2.397895273,0,No issue with the invoice,0,Cluster 1
2570,15837,5.97375872,3.218875825,0,No issue with the invoice,1,Cluster 2
2571,15838,10.42359239,5.123963979,0,No issue with the invoice,2,Cluster 3
2572,15839,6.956059611,4.143134726,0,No issue with the invoice,1,Cluster 2
2573,15840,5.876502529,3.33220451,0,No issue with the invoice,1,Cluster 2
2574,15841,7.110745101,3.871201011,0,No issue with the invoice,1,Cluster 2
2575,15843,4.787074989,2.197224577,0,No issue with the invoice,0,Cluster 1
2576,15844,4.880830283,2.48490665,0,No issue with the invoice,0,Cluster 1
2577,15845,8.219533508,4.934473933,0,No issue with the invoice,2,Cluster 3
2578,15847,5.966838807,3.135494216,0,No issue with the invoice,1,Cluster 2
2579,15850,5.480013728,4.584967479,0,No issue with the invoice,1,Cluster 2
2580,15852,5.085804608,3.135494216,0,No issue with the invoice,0,Cluster 1
2581,15853,4.716711561,3.433987204,0,No issue with the invoice,0,Cluster 1
2582,15854,7.998217782,4.94875989,0,No issue with the invoice,2,Cluster 3
2583,15855,6.56981797,4.394449155,0,No issue with the invoice,1,Cluster 2
2584,15856,9.70433942,6.470799504,0,No issue with the invoice,2,Cluster 3
2585,15857,5.697093487,2.708050201,0,No issue with the invoice,0,Cluster 1
2586,15858,7.27229422,5.257495372,0,No issue with the invoice,2,Cluster 3
2587,15860,6.885724371,4.96284463,0,No issue with the invoice,1,Cluster 2
2588,15861,8.060337942,6.304448802,0,No issue with the invoice,2,Cluster 3
2589,15862,6.726089507,4.997212274,0,No issue with the invoice,1,Cluster 2
2590,15863,4.246206912,2.944438979,0,No issue with the invoice,0,Cluster 1
2591,15864,7.569060854,3.044522438,0,No issue with the invoice,1,Cluster 2
2592,15865,6.798085492,3.713572067,0,No issue with the invoice,1,Cluster 2
2593,15866,5.444709455,3.828641396,0,No issue with the invoice,1,Cluster 2
2594,15867,8.246339393,6.135564891,0,No issue with the invoice,2,Cluster 3
2595,15869,5.014892884,2.772588722,0,No issue with the invoice,0,Cluster 1
2596,15870,5.872371278,4.343805422,0,No issue with the invoice,1,Cluster 2
2597,15872,5.891450823,4.859812404,0,No issue with the invoice,1,Cluster 2
2598,15874,8.390922235,4.795790546,0,No issue with the invoice,2,Cluster 3
2599,15877,6.203102158,4.86753445,0,No issue with the invoice,1,Cluster 2
2600,15880,5.84145528,4.663439094,0,No issue with the invoice,1,Cluster 2
2601,15881,6.21937671,3.401197382,0,No issue with the invoice,1,Cluster 2
2602,15882,6.248738957,3.17805383,0,No issue with the invoice,1,Cluster 2
2603,15883,5.985144618,3.912023005,0,No issue with the invoice,1,Cluster 2
2604,15885,5.941091881,2.944438979,0,No issue with the invoice,0,Cluster 1
2605,15886,5.20450107,2.564949357,0,No issue with the invoice,0,Cluster 1
2606,15888,5.131731354,2.564949357,0,No issue with the invoice,0,Cluster 1
2607,15889,6.104503012,4.543294782,0,No issue with the invoice,1,Cluster 2
2608,15891,6.264388249,4.143134726,0,No issue with the invoice,1,Cluster 2
2609,15894,5.578030269,3.737669618,0,No issue with the invoice,1,Cluster 2
2610,15895,5.19390085,2.48490665,0,No issue with the invoice,0,Cluster 1
2611,15897,5.407395962,3.218875825,0,No issue with the invoice,0,Cluster 1
2612,15898,7.236972691,4.465908119,0,No issue with the invoice,1,Cluster 2
2613,15899,4.047427642,1.609437912,0,No issue with the invoice,0,Cluster 1
2614,15900,5.863943627,3.951243719,0,No issue with the invoice,1,Cluster 2
2615,15901,5.899568532,4.762173935,0,No issue with the invoice,1,Cluster 2
2616,15903,8.542424196,4.317488114,0,No issue with the invoice,2,Cluster 3
2617,15904,5.110058217,3.433987204,0,No issue with the invoice,0,Cluster 1
2618,15906,7.357996155,5.017279837,0,No issue with the invoice,2,Cluster 3
2619,15907,6.875696855,5.521460918,0,No issue with the invoice,2,Cluster 3
2620,15909,5.26237926,2.079441542,0,No issue with the invoice,0,Cluster 1
2621,15910,7.117351478,5.590986981,0,No issue with the invoice,2,Cluster 3
2622,15912,5.582066716,2.995732274,0,No issue with the invoice,0,Cluster 1
2623,15916,7.332428066,5.049856007,0,No issue with the invoice,2,Cluster 3
2624,15917,4.821087692,2.564949357,0,No issue with the invoice,0,Cluster 1
2625,15918,5.814816863,3.713572067,0,No issue with the invoice,1,Cluster 2
2626,15919,6.462857835,4.9698133,0,No issue with the invoice,1,Cluster 2
2627,15920,5.12693575,4.110873864,0,No issue with the invoice,1,Cluster 2
2628,15921,5.820171947,3.258096538,0,No issue with the invoice,0,Cluster 1
2629,15922,5.914853445,2.48490665,0,No issue with the invoice,0,Cluster 1
2630,15923,4.852655069,3.091042453,0,No issue with the invoice,0,Cluster 1
2631,15925,5.338258974,2.564949357,0,No issue with the invoice,0,Cluster 1
2632,15930,6.058258336,3.091042453,0,No issue with the invoice,1,Cluster 2
2633,15932,7.822793226,4.753590191,0,No issue with the invoice,2,Cluster 3
2634,15933,7.010726944,4.317488114,0,No issue with the invoice,1,Cluster 2
2635,15935,6.035146448,2.564949357,0,No issue with the invoice,0,Cluster 1
2636,15937,4.986001013,2.079441542,0,No issue with the invoice,0,Cluster 1
2637,15938,6.005318141,2.944438979,0,No issue with the invoice,0,Cluster 1
2638,15939,8.718665202,4.343805422,0,No issue with the invoice,2,Cluster 3
2639,15940,3.605497845,0.693147181,0,No issue with the invoice,0,Cluster 1
2640,15942,5.824346824,2.708050201,0,No issue with the invoice,0,Cluster 1
2641,15944,5.787204083,1.945910149,0,No issue with the invoice,0,Cluster 1
2642,15945,5.204006687,1.098612289,0,No issue with the invoice,0,Cluster 1
2643,15947,7.443804106,3.401197382,0,No issue with the invoice,1,Cluster 2
2644,15948,6.863008928,4.110873864,0,No issue with the invoice,1,Cluster 2
2645,15949,5.901868013,2.995732274,0,No issue with the invoice,0,Cluster 1
2646,15950,7.476761128,4.59511985,0,No issue with the invoice,2,Cluster 3
2647,15951,6.564165775,3.737669618,0,No issue with the invoice,1,Cluster 2
2648,15952,6.694029739,4.521788577,0,No issue with the invoice,1,Cluster 2
2649,15953,7.414801771,4.59511985,0,No issue with the invoice,2,Cluster 3
2650,15955,8.393274873,5.214935758,0,No issue with the invoice,2,Cluster 3
2651,15957,6.063529362,3.761200116,0,No issue with the invoice,1,Cluster 2
2652,15958,4.65728814,2.079441542,0,No issue with the invoice,0,Cluster 1
2653,15963,6.156470382,3.36729583,0,No issue with the invoice,1,Cluster 2
2654,15965,6.741275575,4.812184355,0,No issue with the invoice,1,Cluster 2
2655,15967,6.039849867,4.442651256,0,No issue with the invoice,1,Cluster 2
2656,15969,6.50293996,3.044522438,0,No issue with the invoice,1,Cluster 2
2657,15970,5.752890049,2.48490665,0,No issue with the invoice,0,Cluster 1
2658,15971,8.343042165,3.583518938,0,No issue with the invoice,2,Cluster 3
2659,15973,5.732758583,1.609437912,0,No issue with the invoice,0,Cluster 1
2660,15974,8.144142029,5.176149733,0,No issue with the invoice,2,Cluster 3
2661,15975,5.918920736,3.218875825,0,No issue with the invoice,1,Cluster 2
2662,15976,6.06828669,4.59511985,0,No issue with the invoice,1,Cluster 2
2663,15977,6.96198775,4.189654742,0,No issue with the invoice,1,Cluster 2
2664,15978,7.002865439,3.912023005,0,No issue with the invoice,1,Cluster 2
2665,15980,7.783165681,3.784189634,0,No issue with the invoice,1,Cluster 2
2666,15981,8.134315066,4.584967479,0,No issue with the invoice,2,Cluster 3
2667,15983,7.297104555,4.736198448,0,No issue with the invoice,2,Cluster 3
2668,15984,7.951090912,5.602118821,0,No issue with the invoice,2,Cluster 3
2669,15985,7.04177905,3.63758616,0,No issue with the invoice,1,Cluster 2
2670,15986,5.130608522,2.708050201,0,No issue with the invoice,0,Cluster 1
2671,15987,7.280890014,4.94875989,0,No issue with the invoice,2,Cluster 3
2672,15988,5.069092864,3.33220451,0,No issue with the invoice,0,Cluster 1
2673,15990,6.675961926,3.970291914,0,No issue with the invoice,1,Cluster 2
2674,15992,3.760967531,1.386294361,0,No issue with the invoice,0,Cluster 1
2675,15993,7.936863851,6.315358002,0,No issue with the invoice,2,Cluster 3
2676,15994,6.059286734,3.583518938,0,No issue with the invoice,1,Cluster 2
2677,15996,6.967607838,4.875197323,0,No issue with the invoice,1,Cluster 2
2678,15998,8.036240236,6.228511004,0,No issue with the invoice,2,Cluster 3
2679,16000,9.425024241,2.302585093,0,No issue with the invoice,2,Cluster 3
2680,16003,7.914387504,4.644390899,0,No issue with the invoice,2,Cluster 3
2681,16005,6.42387988,5.38907173,0,No issue with the invoice,1,Cluster 2
2682,16006,4.628886713,2.197224577,0,No issue with the invoice,0,Cluster 1
2683,16007,7.440111448,5.955837369,0,No issue with the invoice,2,Cluster 3
2684,16008,6.173327666,3.526360525,0,No issue with the invoice,1,Cluster 2
2685,16009,6.901445414,4.510859507,0,No issue with the invoice,1,Cluster 2
2686,16010,6.012491914,4.465908119,0,No issue with the invoice,1,Cluster 2
2687,16011,8.12079981,5.361292166,0,No issue with the invoice,2,Cluster 3
2688,16012,7.255796056,4.553876892,0,No issue with the invoice,1,Cluster 2
2689,16013,10.52222364,4.941642423,0,No issue with the invoice,2,Cluster 3
2690,16014,6.497347978,4.983606622,0,No issue with the invoice,1,Cluster 2
2691,16015,6.560167493,5.209486153,0,No issue with the invoice,1,Cluster 2
2692,16016,7.319705977,5.463831805,0,No issue with the invoice,2,Cluster 3
2693,16017,5.360728627,3.496507561,0,No issue with the invoice,0,Cluster 1
2694,16018,6.015913228,3.36729583,0,No issue with the invoice,1,Cluster 2
2695,16019,8.239392801,5.081404365,0,No issue with the invoice,2,Cluster 3
2696,16020,6.747598264,3.850147602,0,No issue with the invoice,1,Cluster 2
2697,16022,6.444576309,4.343805422,0,No issue with the invoice,1,Cluster 2
2698,16023,6.58037558,4.624972813,0,No issue with the invoice,1,Cluster 2
2699,16024,5.530381015,4.17438727,0,No issue with the invoice,1,Cluster 2
2700,16025,6.088273603,3.36729583,0,No issue with the invoice,1,Cluster 2
2701,16026,5.468439816,3.496507561,0,No issue with the invoice,0,Cluster 1
2702,16027,6.841209411,2.833213344,0,No issue with the invoice,1,Cluster 2
2703,16029,11.3025234,5.493061443,0,No issue with the invoice,2,Cluster 3
2704,16030,5.805857599,3.401197382,0,No issue with the invoice,1,Cluster 2
2705,16031,6.309809181,4.615120517,0,No issue with the invoice,1,Cluster 2
2706,16033,9.084482321,7.037027615,1,"Unknown ""Country"" due to ""Supplier not provided""",2,Cluster 3
2707,16034,6.083815808,3.135494216,0,No issue with the invoice,1,Cluster 2
2708,16036,6.633213165,4.025351691,0,No issue with the invoice,1,Cluster 2
2709,16037,6.75229374,3.688879454,0,No issue with the invoice,1,Cluster 2
2710,16038,6.158630164,3.295836866,0,No issue with the invoice,1,Cluster 2
2711,16040,7.181249681,4.189654742,0,No issue with the invoice,1,Cluster 2
2712,16041,8.060666341,1.945910149,0,No issue with the invoice,1,Cluster 2
2713,16042,7.088634129,4.276666119,0,No issue with the invoice,1,Cluster 2
2714,16043,6.652850126,3.688879454,0,No issue with the invoice,1,Cluster 2
2715,16045,7.201692746,4.430816799,0,No issue with the invoice,1,Cluster 2
2716,16048,5.550786683,2.197224577,0,No issue with the invoice,0,Cluster 1
2717,16049,7.014625654,5.746203191,0,No issue with the invoice,2,Cluster 3
2718,16050,4.93375425,2.397895273,0,No issue with the invoice,0,Cluster 1
2719,16052,5.89456811,3.555348061,0,No issue with the invoice,1,Cluster 2
2720,16053,7.321816666,4.442651256,0,No issue with the invoice,1,Cluster 2
2721,16054,6.665556321,4.262679877,0,No issue with the invoice,1,Cluster 2
2722,16055,4.911183215,2.197224577,0,No issue with the invoice,0,Cluster 1
2723,16056,6.50106442,4.234106505,0,No issue with the invoice,1,Cluster 2
2724,16057,7.724941441,4.804021045,0,No issue with the invoice,2,Cluster 3
2725,16059,7.286780582,5.198497031,0,No issue with the invoice,2,Cluster 3
2726,16062,7.051526564,4.17438727,0,No issue with the invoice,1,Cluster 2
2727,16063,5.818063088,3.17805383,0,No issue with the invoice,0,Cluster 1
2728,16065,5.921819677,4.317488114,0,No issue with the invoice,1,Cluster 2
2729,16066,7.328351991,4.634728988,0,No issue with the invoice,2,Cluster 3
2730,16070,6.748935382,3.526360525,0,No issue with the invoice,1,Cluster 2
2731,16071,5.790693847,3.091042453,0,No issue with the invoice,0,Cluster 1
2732,16072,6.372158706,3.17805383,0,No issue with the invoice,1,Cluster 2
2733,16073,4.815431111,0.693147181,0,No issue with the invoice,0,Cluster 1
2734,16076,7.712323076,4.86753445,0,No issue with the invoice,2,Cluster 3
2735,16078,4.384523515,0.693147181,0,No issue with the invoice,0,Cluster 1
2736,16079,7.210079628,3.091042453,0,No issue with the invoice,1,Cluster 2
2737,16080,5.385228739,2.397895273,0,No issue with the invoice,0,Cluster 1
2738,16081,7.940192152,5.429345629,0,No issue with the invoice,2,Cluster 3
2739,16083,7.184341014,3.465735903,0,No issue with the invoice,1,Cluster 2
2740,16084,6.08034501,3.663561646,0,No issue with the invoice,1,Cluster 2
2741,16085,6.890110522,5.123963979,0,No issue with the invoice,2,Cluster 3
2742,16086,7.023215619,3.688879454,0,No issue with the invoice,1,Cluster 2
2743,16091,5.755932069,2.944438979,0,No issue with the invoice,0,Cluster 1
2744,16092,6.707913129,3.951243719,0,No issue with the invoice,1,Cluster 2
2745,16093,2.890371758,0.693147181,0,No issue with the invoice,0,Cluster 1
2746,16094,6.984003103,4.158883083,0,No issue with the invoice,1,Cluster 2
