Supplier_ID,sum,count,num_manual_edit,cause
15159,9.833172915,6.56667243,0,No issue with the invoice
15160,5.069909986,1.609437912,0,No issue with the invoice
15163,5.721851574,3.401197382,0,No issue with the invoice
15164,6.738211735,4.644390899,0,No issue with the invoice
15165,6.191851111,3.33220451,0,No issue with the invoice
15167,5.099866428,3.737669618,0,No issue with the invoice
15168,4.678048831,1.791759469,0,No issue with the invoice
15171,7.162785019,1.791759469,0,No issue with the invoice
15172,7.393293864,4.709530201,0,No issue with the invoice
15174,4.918154441,2.48490665,0,No issue with the invoice
15175,5.416722431,3.17805383,0,No issue with the invoice
15178,3.725693427,1.386294361,0,No issue with the invoice
15179,7.699819762,4.543294782,0,No issue with the invoice
15180,4.483002552,1.945910149,0,No issue with the invoice
15181,6.537387008,2.833213344,0,No issue with the invoice
15182,6.435909955,3.401197382,0,No issue with the invoice
15184,6.010678766,4.158883083,0,No issue with the invoice
15185,5.741784497,3.091042453,0,No issue with the invoice
15186,6.022018,2.995732274,0,No issue with the invoice
15187,8.471815,4.521788577,0,No issue with the invoice
15189,9.694394208,5.361292166,0,No issue with the invoice
15192,6.952078338,3.951243719,0,No issue with the invoice
15193,6.215247894,2.995732274,0,No issue with the invoice
15194,8.938207449,5.739792912,0,No issue with the invoice
15195,8.258940463,0.693147181,0,No issue with the invoice
15197,6.985280975,3.496507561,0,No issue with the invoice
15198,5.271151698,2.397895273,0,No issue with the invoice
15199,7.146535931,2.63905733,0,No issue with the invoice
15201,7.120880817,4.248495242,0,No issue with the invoice
15203,7.511415293,4.96284463,0,No issue with the invoice
15204,5.760729755,2.302585093,0,No issue with the invoice
15205,6.483474257,3.63758616,0,No issue with the invoice
15206,6.043345169,2.302585093,0,No issue with the invoice
15208,6.76977974,3.761200116,0,No issue with the invoice
15210,5.805676991,3.044522438,0,No issue with the invoice
15211,6.797281714,3.970291914,0,No issue with the invoice
15212,4.632785353,1.791759469,0,No issue with the invoice
15213,5.797121015,3.218875825,0,No issue with the invoice
15214,7.416041682,4.709530201,0,No issue with the invoice
15215,6.601148594,3.583518938,0,No issue with the invoice
15216,4.580877493,1.098612289,0,No issue with the invoice
15218,8.658326367,5.117993812,0,No issue with the invoice
15219,5.726033084,2.302585093,0,No issue with the invoice
15220,7.484346171,4.770684624,0,No issue with the invoice
15221,6.002033498,1.791759469,0,No issue with the invoice
15222,6.37331979,1.791759469,0,No issue with the invoice
15223,6.629032948,3.044522438,0,No issue with the invoice
15224,5.777899971,2.708050201,0,No issue with the invoice
15225,6.017132294,3.17805383,0,No issue with the invoice
15226,5.046066786,2.197224577,0,No issue with the invoice
15227,7.106933953,4.077537444,0,No issue with the invoice
15228,8.127909456,4.836281907,0,No issue with the invoice
15230,6.065179585,3.17805383,0,No issue with the invoice
15232,6.41846281,3.465735903,0,No issue with the invoice
15234,5.288267031,2.708050201,0,No issue with the invoice
15235,7.718023054,4.9698133,0,No issue with the invoice
15236,5.774706813,2.772588722,0,No issue with the invoice
15237,7.253696826,4.605170186,0,No issue with the invoice
15238,6.978204423,3.931825633,0,No issue with the invoice
15239,6.661330306,3.912023005,0,No issue with the invoice
15240,7.442826586,4.369447852,0,No issue with the invoice
15241,7.471613484,4.709530201,0,No issue with the invoice
15243,5.761044587,3.135494216,0,No issue with the invoice
15244,6.449790886,3.555348061,0,No issue with the invoice
15245,7.830759425,4.49980967,0,No issue with the invoice
15246,6.24445812,3.526360525,0,No issue with the invoice
15247,5.877735782,1.945910149,0,No issue with the invoice
15249,8.808288432,5.860786223,0,No issue with the invoice
15251,9.257795359,4.718498871,0,No issue with the invoice
15252,6.609052703,3.80666249,0,No issue with the invoice
15253,6.823503727,3.988984047,0,No issue with the invoice
15254,5.708305563,2.944438979,0,No issue with the invoice
15255,6.793297957,3.871201011,0,No issue with the invoice
15256,4.599655005,1.945910149,0,No issue with the invoice
15257,5.76252297,2.079441542,0,No issue with the invoice
15258,6.436406746,3.555348061,0,No issue with the invoice
15260,7.502059547,4.356708827,0,No issue with the invoice
15261,5.544474072,2.995732274,0,No issue with the invoice
15262,5.192679035,2.397895273,0,No issue with the invoice
15263,5.059488948,2.564949357,0,No issue with the invoice
15264,5.97822732,3.17805383,0,No issue with the invoice
15265,7.317955824,4.418840608,0,No issue with the invoice
15266,4.789988623,1.945910149,0,No issue with the invoice
15267,7.449125627,2.48490665,0,No issue with the invoice
15269,6.015669236,1.098612289,0,No issue with the invoice
15270,7.775061628,3.737669618,0,No issue with the invoice
15271,7.827268812,5.616771098,0,No issue with the invoice
15272,6.583326231,4.158883083,0,No issue with the invoice
15274,6.575870504,3.871201011,0,No issue with the invoice
15275,6.42347421,3.737669618,0,No issue with the invoice
15276,4.914931704,3.970291914,0,No issue with the invoice
15277,5.548686904,2.564949357,0,No issue with the invoice
15279,5.675074311,2.995732274,0,No issue with the invoice
15280,4.737250526,2.833213344,0,No issue with the invoice
15281,7.754974565,4.941642423,0,No issue with the invoice
15286,5.487076491,1.386294361,0,No issue with the invoice
15287,6.189679958,3.044522438,0,No issue with the invoice
15288,7.743928634,4.48863637,0,No issue with the invoice
15289,6.846709318,4.077537444,0,No issue with the invoice
15290,8.980199899,5.323009979,0,No issue with the invoice
15291,8.448764446,4.644390899,0,No issue with the invoice
15292,5.203676962,3.258096538,0,No issue with the invoice
15296,8.208998159,5.272999559,0,No issue with the invoice
15297,6.466051407,3.688879454,0,No issue with the invoice
15298,8.476558679,5.262690189,0,No issue with the invoice
15299,8.413611093,2.079441542,0,No issue with the invoice
15300,6.209474946,3.36729583,0,No issue with the invoice
15301,8.531362333,5.497168225,0,No issue with the invoice
15303,6.354404823,3.465735903,0,No issue with the invoice
15304,6.54448722,3.17805383,0,No issue with the invoice
15306,7.069321255,4.077537444,0,No issue with the invoice
15307,5.32933142,2.564949357,0,No issue with the invoice
15308,5.741303025,2.995732274,0,No issue with the invoice
15311,11.01483342,7.774855767,1,"Unknown ""Country"" due to ""Supplier not provided"""
15312,6.830712234,3.871201011,0,No issue with the invoice
15313,3.970291914,0.693147181,0,No issue with the invoice
15314,5.795966561,3.218875825,0,No issue with the invoice
15315,6.348264483,3.63758616,0,No issue with the invoice
15316,5.111987788,0.693147181,0,No issue with the invoice
15318,5.748182062,3.526360525,0,No issue with the invoice
15319,5.325446034,2.833213344,0,No issue with the invoice
15320,5.591471938,3.610917913,0,No issue with the invoice
15321,7.91910525,4.564348191,0,No issue with the invoice
15322,6.523092299,3.761200116,0,No issue with the invoice
15325,5.095527761,3.912023005,0,No issue with the invoice
15326,5.745276243,3.401197382,0,No issue with the invoice
15327,5.345916345,2.397895273,0,No issue with the invoice
15329,6.957211888,4.060443011,0,No issue with the invoice
15330,6.573624299,2.63905733,0,No issue with the invoice
15332,7.415813076,3.583518938,0,No issue with the invoice
15333,6.936886805,2.833213344,0,No issue with the invoice
15334,5.865532776,4.605170186,0,No issue with the invoice
15335,5.164614531,3.610917913,0,No issue with the invoice
15339,6.354491773,4.465908119,0,No issue with the invoice
15341,7.611604983,2.890371758,0,No issue with the invoice
15342,6.009034291,3.218875825,0,No issue with the invoice
15343,5.901266279,3.091042453,0,No issue with the invoice
15344,6.336719531,3.295836866,0,No issue with the invoice
15345,5.977720529,3.044522438,0,No issue with the invoice
15346,5.535048191,2.890371758,0,No issue with the invoice
15347,5.311233592,1.791759469,0,No issue with the invoice
15348,5.069155743,2.302585093,0,No issue with the invoice
15349,6.162914724,4.290459441,0,No issue with the invoice
15350,4.759177998,1.791759469,0,No issue with the invoice
15351,7.581265918,5.420534999,0,No issue with the invoice
15353,6.656752231,4.158883083,0,No issue with the invoice
15355,5.627800954,2.708050201,0,No issue with the invoice
15356,7.925699665,6.253828812,0,No issue with the invoice
15358,9.029801226,6.313548046,0,No issue with the invoice
15360,6.061293735,2.63905733,0,No issue with the invoice
15361,6.040064217,2.079441542,0,No issue with the invoice
15363,5.789960171,2.833213344,0,No issue with the invoice
15364,6.818038427,3.401197382,0,No issue with the invoice
15365,7.747303186,4.744932128,0,No issue with the invoice
15366,6.40276261,3.80666249,0,No issue with the invoice
15367,7.538276774,4.564348191,0,No issue with the invoice
15368,6.104659295,1.609437912,0,No issue with the invoice
15370,7.777813573,4.553876892,0,No issue with the invoice
15372,7.605093664,3.33220451,0,No issue with the invoice
15373,7.790245144,4.890349128,0,No issue with the invoice
15374,5.129898715,1.386294361,0,No issue with the invoice
15376,7.118307896,4.770684624,0,No issue with the invoice
15379,8.217246886,5.272999559,0,No issue with the invoice
15380,7.433229092,3.610917913,0,No issue with the invoice
15381,6.393339886,2.197224577,0,No issue with the invoice
15382,8.692273594,5.713732806,0,No issue with the invoice
15384,6.466782157,3.737669618,0,No issue with the invoice
15385,5.761673953,2.564949357,0,No issue with the invoice
15386,5.979240132,3.465735903,0,No issue with the invoice
15388,4.952582363,2.397895273,0,No issue with the invoice
15389,6.216606101,0.693147181,0,No issue with the invoice
15392,7.337281906,4.442651256,0,No issue with the invoice
15393,5.450437415,2.564949357,0,No issue with the invoice
15394,7.689160559,4.454347296,0,No issue with the invoice
15395,4.686289237,2.079441542,0,No issue with the invoice
15396,5.667049332,2.708050201,0,No issue with the invoice
15397,4.553876892,1.945910149,0,No issue with the invoice
15398,7.205286192,4.304065093,0,No issue with the invoice
15399,6.705357537,3.931825633,0,No issue with the invoice
15400,6.575354742,2.564949357,0,No issue with the invoice
15402,6.442173857,3.761200116,0,No issue with the invoice
15405,5.858218828,2.197224577,0,No issue with the invoice
15406,6.237758058,3.988984047,0,No issue with the invoice
15407,6.963606172,5.036952602,0,No issue with the invoice
15408,5.591658397,3.555348061,0,No issue with the invoice
15410,8.146662701,4.812184355,0,No issue with the invoice
15411,7.21515174,4.605170186,0,No issue with the invoice
15412,5.255044454,2.397895273,0,No issue with the invoice
15414,6.654023646,3.688879454,0,No issue with the invoice
15415,6.352298331,3.891820298,0,No issue with the invoice
15416,8.290372889,5.262690189,0,No issue with the invoice
15417,6.234018492,3.36729583,0,No issue with the invoice
15419,4.918958506,2.197224577,0,No issue with the invoice
15421,6.85789254,3.988984047,0,No issue with the invoice
15422,4.592084946,1.945910149,0,No issue with the invoice
15423,3.795489189,1.098612289,0,No issue with the invoice
15424,5.951527578,2.890371758,0,No issue with the invoice
15426,7.278207874,5.680172609,0,No issue with the invoice
15427,7.302590759,5.726847748,0,No issue with the invoice
15428,4.551558417,1.945910149,0,No issue with the invoice
15429,5.987331016,4.418840608,0,No issue with the invoice
15432,5.148598518,2.397895273,0,No issue with the invoice
15433,6.280957479,3.737669618,0,No issue with the invoice
15434,6.949357769,4.025351691,0,No issue with the invoice
15435,5.012566761,3.401197382,0,No issue with the invoice
15436,7.024230794,5.799092654,0,No issue with the invoice
15437,5.304100611,3.828641396,0,No issue with the invoice
15438,5.059933266,3.258096538,0,No issue with the invoice
15440,5.95241182,4.143134726,0,No issue with the invoice
15442,6.388561406,1.098612289,0,No issue with the invoice
15443,8.082683339,5.948034989,0,No issue with the invoice
15444,7.257890888,5.393627546,0,No issue with the invoice
15445,4.740574823,1.791759469,0,No issue with the invoice
15447,5.050945157,2.302585093,0,No issue with the invoice
15448,6.205849857,3.36729583,0,No issue with the invoice
15449,6.882970662,4.110873864,0,No issue with the invoice
15450,6.065736791,3.433987204,0,No issue with the invoice
15452,6.291069015,4.077537444,0,No issue with the invoice
15453,7.236605686,5.659482216,0,No issue with the invoice
15454,5.193512252,3.258096538,0,No issue with the invoice
15456,6.105284183,4.110873864,0,No issue with the invoice
15457,5.472564748,4.077537444,0,No issue with the invoice
15458,5.091539169,2.079441542,0,No issue with the invoice
15460,5.383393539,4.077537444,0,No issue with the invoice
15462,5.462135452,2.48490665,0,No issue with the invoice
15463,4.845288842,2.079441542,0,No issue with the invoice
15464,6.956402576,5.062595033,0,No issue with the invoice
15465,8.903219926,4.584967479,0,No issue with the invoice
15466,5.815711371,4.060443011,0,No issue with the invoice
15467,6.26507305,3.970291914,0,No issue with the invoice
15468,6.149557446,3.218875825,0,No issue with the invoice
15469,6.290735459,3.218875825,0,No issue with the invoice
15471,6.15375345,4.356708827,0,No issue with the invoice
15472,5.920398099,4.343805422,0,No issue with the invoice
15473,7.479976992,2.48490665,0,No issue with the invoice
15475,6.120539148,3.401197382,0,No issue with the invoice
15478,7.274077538,3.850147602,0,No issue with the invoice
15480,6.80959103,3.828641396,0,No issue with the invoice
15482,9.310724928,4.59511985,0,No issue with the invoice
15483,5.458776676,4.48863637,0,No issue with the invoice
15484,8.187385497,5.241747015,0,No issue with the invoice
15485,7.853993087,4.465908119,0,No issue with the invoice
15488,4.525260803,1.098612289,0,No issue with the invoice
15489,7.034634596,3.931825633,0,No issue with the invoice
15491,8.039508942,5.043425117,0,No issue with the invoice
15492,6.492936562,3.583518938,0,No issue with the invoice
15493,7.60230148,5.697093487,0,No issue with the invoice
15494,7.170296451,4.836281907,0,No issue with the invoice
15497,7.141403463,2.772588722,0,No issue with the invoice
15498,9.49682673,6.240275845,0,No issue with the invoice
15500,7.032235836,4.234106505,0,No issue with the invoice
15502,9.248207285,5.365976015,0,No issue with the invoice
15503,4.997820197,4.262679877,0,No issue with the invoice
15504,3.985830933,2.63905733,0,No issue with the invoice
15505,8.19200584,4.584967479,0,No issue with the invoice
15506,6.887817843,5.105945474,0,No issue with the invoice
15507,6.201239131,3.850147602,0,No issue with the invoice
15508,6.909024473,4.532599493,0,No issue with the invoice
15510,5.525452939,0.693147181,0,No issue with the invoice
15511,6.813697315,5.081404365,0,No issue with the invoice
15512,4.804021045,2.079441542,0,No issue with the invoice
15513,9.599623251,5.733341277,0,No issue with the invoice
15514,8.328562172,5.187385806,0,No issue with the invoice
15516,4.149936936,2.772588722,0,No issue with the invoice
15517,5.591098915,3.33220451,0,No issue with the invoice
15518,7.572220023,5.370638028,0,No issue with the invoice
15520,5.84209409,2.944438979,0,No issue with the invoice
15521,8.006767488,5.225746674,0,No issue with the invoice
15522,5.991064467,4.060443011,0,No issue with the invoice
15523,6.023471806,2.397895273,0,No issue with the invoice
15524,6.089044875,0.693147181,0,No issue with the invoice
15525,6.717707955,5.187385806,0,No issue with the invoice
15526,5.006894974,1.609437912,0,No issue with the invoice
15527,7.795967472,5.099866428,0,No issue with the invoice
15528,5.439513063,3.295836866,0,No issue with the invoice
15529,8.293106696,6.51174533,0,No issue with the invoice
15530,7.31545123,4.691347882,0,No issue with the invoice
15531,7.60511358,5.433722004,0,No issue with the invoice
15532,7.3664009,5.549076085,0,No issue with the invoice
15533,6.695267255,4.430816799,0,No issue with the invoice
15535,6.286742696,4.33073334,0,No issue with the invoice
15537,4.71778433,3.218875825,0,No issue with the invoice
15539,6.290568639,3.737669618,0,No issue with the invoice
15540,5.367376902,2.772588722,0,No issue with the invoice
15541,4.455857783,3.401197382,0,No issue with the invoice
15543,4.858726544,3.36729583,0,No issue with the invoice
15544,8.174057604,5.560681631,0,No issue with the invoice
15545,5.682626933,4.406719247,0,No issue with the invoice
15547,8.508321958,6.555356892,0,No issue with the invoice
15549,7.435001346,4.753590191,0,No issue with the invoice
15550,6.357200813,4.127134385,0,No issue with the invoice
15551,6.080070485,3.401197382,0,No issue with the invoice
15552,4.512177319,2.890371758,0,No issue with the invoice
15553,6.082743887,4.043051268,0,No issue with the invoice
15554,5.385412073,2.708050201,0,No issue with the invoice
15555,8.477655788,6.802394763,1,"Unknown ""Country"" due to ""Supplier not provided"""
15556,5.637535829,3.465735903,0,No issue with the invoice
15557,6.16257769,3.044522438,0,No issue with the invoice
15561,6.686597255,3.33220451,0,No issue with the invoice
15562,4.909340576,0.693147181,0,No issue with the invoice
15563,7.245255558,4.736198448,0,No issue with the invoice
15565,5.159974417,2.197224577,0,No issue with the invoice
15567,5.231162091,2.079441542,0,No issue with the invoice
15568,6.632383786,3.988984047,0,No issue with the invoice
15569,7.227451874,3.465735903,0,No issue with the invoice
15570,8.334836434,5.780743516,0,No issue with the invoice
15571,6.479169946,4.060443011,0,No issue with the invoice
15572,7.845361219,5.375278408,0,No issue with the invoice
15573,6.41091474,4.65396035,0,No issue with the invoice
15574,6.555712447,5.129898715,0,No issue with the invoice
15576,6.847654895,3.828641396,0,No issue with the invoice
15577,5.560219986,3.688879454,0,No issue with the invoice
15578,4.852811209,2.63905733,0,No issue with the invoice
15579,5.856789644,3.951243719,0,No issue with the invoice
15581,8.210931583,5.017279837,0,No issue with the invoice
15582,6.52782633,3.80666249,0,No issue with the invoice
15584,6.587701518,4.820281566,0,No issue with the invoice
15585,6.123150488,3.465735903,0,No issue with the invoice
15587,6.818574277,2.302585093,0,No issue with the invoice
15589,6.172806458,3.401197382,0,No issue with the invoice
15592,5.965069236,3.218875825,0,No issue with the invoice
15593,5.302309388,1.791759469,0,No issue with the invoice
15594,7.480304215,4.644390899,0,No issue with the invoice
15596,7.249634301,4.356708827,0,No issue with the invoice
15597,5.785577492,3.135494216,0,No issue with the invoice
15598,5.487614537,2.708050201,0,No issue with the invoice
15599,6.636917213,3.970291914,0,No issue with the invoice
15601,8.821372434,6.018593214,0,No issue with the invoice
15602,7.169249935,3.871201011,0,No issue with the invoice
15603,3.901568548,1.098612289,0,No issue with the invoice
15604,5.381692975,2.890371758,0,No issue with the invoice
15605,7.089434963,4.219507705,0,No issue with the invoice
15606,7.979736077,4.356708827,0,No issue with the invoice
15607,4.661172376,2.63905733,0,No issue with the invoice
15608,6.998217362,4.110873864,0,No issue with the invoice
15609,5.702047637,2.833213344,0,No issue with the invoice
15610,4.731450352,1.945910149,0,No issue with the invoice
15611,7.37302899,3.784189634,0,No issue with the invoice
15612,5.278879673,1.945910149,0,No issue with the invoice
15615,9.249632236,6.049733455,0,No issue with the invoice
15618,6.656534989,3.828641396,0,No issue with the invoice
15619,5.82126917,1.386294361,0,No issue with the invoice
15620,7.348703354,4.615120517,0,No issue with the invoice
15621,7.165516659,2.833213344,0,No issue with the invoice
15622,8.218938088,5.225746674,0,No issue with the invoice
15623,5.71052635,2.995732274,0,No issue with the invoice
15624,6.378646872,3.555348061,0,No issue with the invoice
15625,7.336455027,4.17438727,0,No issue with the invoice
15626,6.517375808,3.912023005,0,No issue with the invoice
15628,7.962499271,5.049856007,0,No issue with the invoice
15630,7.079479212,4.110873864,0,No issue with the invoice
15632,8.097520634,5.123963979,0,No issue with the invoice
15634,5.499419787,2.772588722,0,No issue with the invoice
15636,6.587219382,3.258096538,0,No issue with the invoice
15637,5.413251905,2.772588722,0,No issue with the invoice
15639,6.055190238,3.258096538,0,No issue with the invoice
15640,9.434815836,6.184148891,0,No issue with the invoice
15641,7.543379273,4.787491743,0,No issue with the invoice
15643,6.499787041,3.526360525,0,No issue with the invoice
15644,6.701960366,5.476463552,0,No issue with the invoice
15645,6.418381249,3.970291914,0,No issue with the invoice
15646,6.106220784,3.583518938,0,No issue with the invoice
15648,6.489736705,3.258096538,0,No issue with the invoice
15649,6.705639095,1.098612289,0,No issue with the invoice
15651,6.472809866,3.496507561,0,No issue with the invoice
15652,5.825232851,3.091042453,0,No issue with the invoice
15653,6.778147607,1.945910149,0,No issue with the invoice
15654,6.828203284,3.091042453,0,No issue with the invoice
15655,6.330914489,3.555348061,0,No issue with the invoice
15656,6.619406318,3.871201011,0,No issue with the invoice
15657,3.433987204,0.693147181,0,No issue with the invoice
15658,6.932545448,3.891820298,0,No issue with the invoice
15659,5.728312472,2.48490665,0,No issue with the invoice
15660,7.378920733,4.510859507,0,No issue with the invoice
15661,5.739149618,1.791759469,0,No issue with the invoice
15663,4.93548062,2.302585093,0,No issue with the invoice
15664,5.959535187,2.890371758,0,No issue with the invoice
15665,7.715573993,4.762173935,0,No issue with the invoice
15667,5.711486059,2.63905733,0,No issue with the invoice
15668,4.347952654,0.693147181,0,No issue with the invoice
15669,6.529915065,3.526360525,0,No issue with the invoice
15670,5.159342614,2.564949357,0,No issue with the invoice
15671,7.885378147,4.369447852,0,No issue with the invoice
15673,7.966246716,5.049856007,0,No issue with the invoice
15674,7.802863232,4.744932128,0,No issue with the invoice
15675,5.782870881,3.091042453,0,No issue with the invoice
15676,8.142284446,5.313205979,0,No issue with the invoice
15677,6.489554414,3.526360525,0,No issue with the invoice
15678,5.868449096,2.564949357,0,No issue with the invoice
15679,6.662212733,4.709530201,0,No issue with the invoice
15680,7.196446842,4.369447852,0,No issue with the invoice
15681,7.263441735,3.988984047,0,No issue with the invoice
15683,5.271716685,2.397895273,0,No issue with the invoice
15687,8.004398965,5.117993812,0,No issue with the invoice
15689,5.541655625,2.302585093,0,No issue with the invoice
15690,5.483800587,2.995732274,0,No issue with the invoice
15691,4.925803359,1.098612289,0,No issue with the invoice
15692,5.257703684,2.564949357,0,No issue with the invoice
15694,8.776537516,4.369447852,0,No issue with the invoice
15695,6.018544552,3.135494216,0,No issue with the invoice
15696,7.914785762,5.147494477,0,No issue with the invoice
15699,5.738666877,2.944438979,0,No issue with the invoice
15700,6.547760545,4.465908119,0,No issue with the invoice
15701,7.341574581,5.472270674,0,No issue with the invoice
15703,5.358941988,1.791759469,0,No issue with the invoice
15704,7.738322531,4.770684624,0,No issue with the invoice
15705,4.970507503,1.945910149,0,No issue with the invoice
15706,6.967494803,4.025351691,0,No issue with the invoice
15707,6.852855489,5.370638028,0,No issue with the invoice
15708,8.121254562,5.666426688,0,No issue with the invoice
15709,4.899703733,1.945910149,0,No issue with the invoice
15712,6.978549194,3.988984047,0,No issue with the invoice
15713,5.879694646,2.995732274,0,No issue with the invoice
15714,5.804773458,3.583518938,0,No issue with the invoice
15716,7.020914307,4.779123493,0,No issue with the invoice
15717,5.019264621,2.079441542,0,No issue with the invoice
15719,8.52647201,6.843749949,1,"Unknown ""Country"" due to ""Supplier not provided"""
15720,6.396479554,4.859812404,0,No issue with the invoice
15721,6.230638915,4.521788577,0,No issue with the invoice
15722,7.706864794,4.248495242,0,No issue with the invoice
15723,5.31861007,3.737669618,0,No issue with the invoice
15724,5.390212631,2.48490665,0,No issue with the invoice
15725,6.031286041,3.496507561,0,No issue with the invoice
15727,8.552552613,5.713732806,0,No issue with the invoice
15729,4.454347296,1.791759469,0,No issue with the invoice
15730,7.022761128,4.262679877,0,No issue with the invoice
15732,5.687382053,2.708050201,0,No issue with the invoice
15733,5.095589,2.397895273,0,No issue with the invoice
15734,7.200760657,3.295836866,0,No issue with the invoice
15737,7.095163875,4.290459441,0,No issue with the invoice
15738,8.479163129,5.159055299,0,No issue with the invoice
15739,6.109514214,2.197224577,0,No issue with the invoice
15740,5.04908648,2.302585093,0,No issue with the invoice
15743,6.666269533,4.48863637,0,No issue with the invoice
15744,3.577947893,1.386294361,0,No issue with the invoice
15745,6.99904831,4.143134726,0,No issue with the invoice
15746,5.287660786,3.36729583,0,No issue with the invoice
15747,6.882478496,4.543294782,0,No issue with the invoice
15748,5.012699828,3.091042453,0,No issue with the invoice
15749,10.70403741,2.397895273,0,No issue with the invoice
15750,7.810547312,5.683579767,0,No issue with the invoice
15752,7.877920371,6.021023349,0,No issue with the invoice
15753,4.384523515,0.693147181,0,No issue with the invoice
15754,6.13029127,3.36729583,0,No issue with the invoice
15755,7.768639004,4.955827058,0,No issue with the invoice
15756,6.28032093,5.262690189,0,No issue with the invoice
15757,6.572869783,3.828641396,0,No issue with the invoice
15758,5.329089025,2.302585093,0,No issue with the invoice
15759,5.537491735,2.079441542,0,No issue with the invoice
15762,6.371184405,3.63758616,0,No issue with the invoice
15763,6.992022895,4.127134385,0,No issue with the invoice
15764,8.095894389,5.198497031,0,No issue with the invoice
15766,5.755932069,2.48490665,0,No issue with the invoice
15768,6.434273608,3.33220451,0,No issue with the invoice
15769,10.93762745,4.875197323,0,No issue with the invoice
15773,6.456267175,2.397895273,0,No issue with the invoice
15774,5.605066502,3.258096538,0,No issue with the invoice
15775,4.662495253,2.079441542,0,No issue with the invoice
15776,5.491496433,2.944438979,0,No issue with the invoice
15777,6.954743821,3.091042453,0,No issue with the invoice
15780,6.166005917,3.401197382,0,No issue with the invoice
15781,5.847767372,3.044522438,0,No issue with the invoice
15782,7.869302319,3.784189634,0,No issue with the invoice
15783,5.510602175,2.708050201,0,No issue with the invoice
15785,7.753610671,4.430816799,0,No issue with the invoice
15786,8.503743144,5.590986981,0,No issue with the invoice
15787,6.855461484,5.332718793,0,No issue with the invoice
15789,5.864483085,3.258096538,0,No issue with the invoice
15790,5.402001478,3.583518938,0,No issue with the invoice
15791,7.386278761,4.33073334,0,No issue with the invoice
15793,6.873795105,2.564949357,0,No issue with the invoice
15795,6.415113326,3.761200116,0,No issue with the invoice
15796,7.905648117,4.8978398,0,No issue with the invoice
15797,7.70002355,2.197224577,0,No issue with the invoice
15799,6.785745825,4.59511985,0,No issue with the invoice
15800,6.551194614,4.787491743,0,No issue with the invoice
15801,6.970683129,4.17438727,0,No issue with the invoice
15802,6.114610952,0.693147181,0,No issue with the invoice
15803,6.032654474,2.197224577,0,No issue with the invoice
15804,8.344597782,5.575949103,0,No issue with the invoice
15805,8.617849058,5.710427017,0,No issue with the invoice
15806,6.666422298,3.465735903,0,No issue with the invoice
15807,6.80782444,3.891820298,0,No issue with the invoice
15808,8.225762769,5.342334252,0,No issue with the invoice
15809,6.247597901,3.583518938,0,No issue with the invoice
15810,7.239200616,4.49980967,0,No issue with the invoice
15811,7.705091289,4.8978398,0,No issue with the invoice
15812,7.496730127,3.737669618,0,No issue with the invoice
15813,7.173889352,3.713572067,0,No issue with the invoice
15814,7.573700827,4.290459441,0,No issue with the invoice
15815,7.650454238,3.912023005,0,No issue with the invoice
15819,7.552998153,4.820281566,0,No issue with the invoice
15820,5.337441921,2.890371758,0,No issue with the invoice
15821,6.349069059,4.143134726,0,No issue with the invoice
15822,6.787247284,3.526360525,0,No issue with the invoice
15823,2.772588722,0.693147181,0,No issue with the invoice
15825,6.280283473,3.044522438,0,No issue with the invoice
15826,7.411743581,4.234106505,0,No issue with the invoice
15827,7.515938077,4.753590191,0,No issue with the invoice
15829,6.456989412,3.951243719,0,No issue with the invoice
15830,6.357842267,3.688879454,0,No issue with the invoice
15831,6.68805579,4.234106505,0,No issue with the invoice
15832,6.730767472,4.007333185,0,No issue with the invoice
15834,7.711884644,5.613128106,0,No issue with the invoice
15835,6.861805577,3.931825633,0,No issue with the invoice
15836,4.929931257,2.397895273,0,No issue with the invoice
15837,5.97375872,3.218875825,0,No issue with the invoice
15838,10.42359239,5.123963979,0,No issue with the invoice
15839,6.956059611,4.143134726,0,No issue with the invoice
15840,5.876502529,3.33220451,0,No issue with the invoice
15841,7.110745101,3.871201011,0,No issue with the invoice
15843,4.787074989,2.197224577,0,No issue with the invoice
15844,4.880830283,2.48490665,0,No issue with the invoice
15845,8.219533508,4.934473933,0,No issue with the invoice
15847,5.966838807,3.135494216,0,No issue with the invoice
15850,5.480013728,4.584967479,0,No issue with the invoice
15852,5.085804608,3.135494216,0,No issue with the invoice
15853,4.716711561,3.433987204,0,No issue with the invoice
15854,7.998217782,4.94875989,0,No issue with the invoice
15855,6.56981797,4.394449155,0,No issue with the invoice
15856,9.70433942,6.470799504,0,No issue with the invoice
15857,5.697093487,2.708050201,0,No issue with the invoice
15858,7.27229422,5.257495372,0,No issue with the invoice
15860,6.885724371,4.96284463,0,No issue with the invoice
15861,8.060337942,6.304448802,0,No issue with the invoice
15862,6.726089507,4.997212274,0,No issue with the invoice
15863,4.246206912,2.944438979,0,No issue with the invoice
15864,7.569060854,3.044522438,0,No issue with the invoice
15865,6.798085492,3.713572067,0,No issue with the invoice
15866,5.444709455,3.828641396,0,No issue with the invoice
15867,8.246339393,6.135564891,0,No issue with the invoice
15869,5.014892884,2.772588722,0,No issue with the invoice
15870,5.872371278,4.343805422,0,No issue with the invoice
15872,5.891450823,4.859812404,0,No issue with the invoice
15874,8.390922235,4.795790546,0,No issue with the invoice
